"","Code","Revised.Intervention.Name","Country","adjusted_uc","pin_sum","total_cost","pin_sum_adjusted","total_cost_adjusted","increment","Super_region","NCD_region","SDI","World_bank","iso3","period","life_years_gained","deaths_averted","ICER","ICER_rank"
"3598","FLH44","Repair of perforations (for example, perforated peptic ulcer, typhoid ileal perforation)","Turkey",51.6301291721268,38020.0699747382,1962981.12392903,50113.3265481758,2587357.52292729,624376.398998256,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",242.145000003089,89.5779999999719,2578.52278176419,17
"3599","HC18","Opportunistic screening for cervical cancer using visual inspection or HPV DNA testing and treatment of precancerous lesions with cryotherapy","Turkey",111.865279872941,27966847.0810476,3128519175.88515,34164705.4028657,3821844331.66816,693325155.783014,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",470.656000000182,174.591999999997,1473103.82908695,32
"3600","HC36","Long-term combination therapy for persons with multiple CVD risk factors, including screening for CVD in community settings using non-lab-based tools to assess overall CVD risk","Turkey",80.2523317746248,2689005.65927554,215798974.312024,3120178.64211078,250401611.582773,34602637.2707481,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",166266.620000002,63453.858,208.115358757805,10
"3601","HC37.1","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Turkey",79.0384683218404,10700907.2905113,845783321.896032,11574900.7090793,914862423.023016,69079101.1269839,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",43056.4644999995,16238.595,1604.38396252866,16
"3602","HC37.2","Low-dose inhaled corticosteroids and bronchodilators for asthma and for selected patients with COPD","Turkey",79.0384683218404,28068283.4645848,2218474133.46402,30408702.9117402,2403457301.79783,184983168.333811,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",2684.92099999937,989.457999999975,68897.061900091,25
"3603","HC38","Provision of aspirin for all cases of suspected acute myocardial infarction","Turkey",6.77472585615775,1128240.23717163,7643518.30672416,1316773.30191362,8920778.1351724,1277259.82844825,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",49391.1020000037,18862.592,25.8601200768541,2
"3604","HC39","Screening and management of albuminuric kidney disease with ACEi or ARBs, including targeted screening among people with diabetes","Turkey",87.3887269948596,10097945.3780422,882446591.850738,10945645.3817569,956526016.048899,74079424.1981608,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",993.097000000467,405.704000000001,74594.3489891983,28
"3605","HC40","Screening and management of diabetes among at-risk adults, including glycemic control, management of blood pressure and lipids, and consistent foot care","Turkey",19.6624635738434,33459546.1111649,657897106.608115,36304191.5616976,713829844.159712,55932737.5515972,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",5262.11050000123,1851.99499999999,10629.3354256974,20
"3606","HC41","Secondary prophylaxis with penicillin for rheumatic fever or established rheumatic heart disease","Turkey",81.3581676378161,11363.6655971165,924527.010630286,12266.9347877288,998015.336862194,73488.3262319077,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",314.772000002952,125.611999999981,233.465258127211,11
"3607","HC43","Long term management of ischemic heart disease, stroke, and peripheral vascular disease with aspirin, beta blockers, ACEi, and statins (as indicated) to reduce risk of further events","Turkey",15.1828735789831,26527543.9949345,402764346.836002,28767866.8071503,436778884.869986,34014538.033984,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",170690.992999999,65189.748,199.275529634913,9
"3608","HC44","Medical management of heart failure with diuretics, beta-blockers, ACEi, and mineralocorticoid antagonists","Turkey",6.56823915875061,3751212.03861785,24638857.8048265,4382102.56565213,28782697.6693778,4143839.86455133,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",113622.126000004,43683.288,36.4703602232472,3
"3609","HC45","Opportunistic screening for hypertension for all adults and initiation of treatment among individuals with severe hypertension and/or multiple risk factors","Turkey",36.1318712328413,285956959.403932,10332160035.3177,333265062.698432,12041490331.8245,1709330296.50682,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",57879.4105000018,22143.661,29532.6141323912,22
"3610","HC49","Management of bipolar disorder using generic mood-stabilizing medications and psychosocial treatment","Turkey",68.8401722295024,793149.207826496,54600528.0704693,1501420.60739276,103358053.201842,48757525.1313722,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",558.675000005736,234.22999999999,87273.5045077578,29
"3611","HC50.1","Management of depression disorders with psycological and generic antidepressant therapy","Turkey",88.9185557964406,2339956.51926437,208065554.319454,4421017.69415788,393110508.515029,185044954.195575,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",2640.31200000364,1107.11799999999,70084.5029660585,27
"3612","HC50.2","Management of anxiety disorders with psycological and generic antidepressant therapy","Turkey",71.708512739065,2108029.19297516,151163638.23878,5129197.22904014,367807104.839802,216643466.601022,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",371.696000001132,155.851999999994,582851.218738868,31
"3613","HC51","Management of epilepsy, including acute stabilization and long-term management with generic anti-epileptics","Turkey",86.050215286878,2319156.08319445,199563880.242755,2485414.27260822,213870433.235016,14306552.9922615,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",1660.83100000206,626.346000000003,8614.09318121095,19
"3614","HC52","Management of schizophrenia using generic anti-psychotic medications and psychosocial treatment","Turkey",60.2351507008146,1199309.4530044,72240585.6386314,1421986.99311498,85653600.8248788,13413015.1862474,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",375.315500001031,157.366999999979,35737.9729486539,24
"3615","HC53","Screening and brief intervention for alcohol use disorders","Turkey",37.2884266243138,315417.655208143,11761428.092242,687107.399567951,25621153.8518126,13859725.7595706,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",120.513000002525,51.447999999979,115006.063738188,30
"3616","RH4","Management of acute ventilatory failure due to acute exacerbations of asthma and COPD; in COPD use of bilevel positive airway pressure preferred","Turkey",95.260534179316,1370405.04343789,130545516.479922,1483637.17023346,141332069.364728,10786552.8848065,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",25102.0860000017,9454.48599999999,429.707430880674,13
"3617","RH6","Use of percutaneous coronary intervention for acute myocardial infarction where resources permit","Turkey",0.806792756520194,129520.059635334,104495.845937851,150913.095941832,121755.592669907,17259.7467320566,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",25797.8230000001,9850.92199999998,0.669038884872439,1
"3618","RH7","Treatment of early stage breast cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Turkey",49.7607655987956,17174.0512920573,854593.940725756,20980.7976006426,1044020.55148135,189426.610755592,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",964.359999998764,363.305999999977,196.427278978633,8
"3619","RH8","Treatment of early stage colorectal cancer with appropriate multimodal approaches (including generic chemotherapy), with curative intent, for cases detected by clinical examination at health centers and first-level hospitals","Turkey",23.3741785239964,13872.2530323753,324252.51890879,17064.6142642459,398871.340255619,74618.8213468292,"North Africa and Middle East","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TUR","2020-2030",1578.95300000082,610.745999999983,47.258418297942,4
"3620","C31","Provision of harm reduction services such as safe injection equipment and opioid substitution therapy to people who inject drugs","Turkmenistan",30.9599194676065,4992.79968980001,154576.676314099,10751.0753549038,332852.427177991,178275.750863892,"Central Europe, Eastern Europe, and Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TKM","2020-2030",65.6110000000143,25.9440000000012,2717.16253164642,18
"3621","C47","Exercise-based pulmonary rehabilitation for patients with obstructive lung disease","Turkmenistan",41.7958912812688,60171.8358893861,2514935.51102713,64992.1769292406,2716405.96106753,201470.4500404,"Central Europe, Eastern Europe, and Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TKM","2020-2030",389.339500000074,139.125,517.467274808649,14
"3622","FLH13","Early detection and treatment of early-stage cervical cancer","Turkmenistan",80.998433560525,3269.62768675678,264834.720953422,4019.3059859399,325557.488861573,60722.767908151,"Central Europe, Eastern Europe, and Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TKM","2020-2030",110.514500000091,44.7950000000007,549.455210927987,15
"3623","FLH20","Management of acute coronary syndromes with aspirin, unfractionated heparin, and generic thrombolytics (when indicated)","Turkmenistan",29.9924126582102,19309.9692067216,579152.564865327,22295.8424044142,668706.105955611,89553.5410902835,"Central Europe, Eastern Europe, and Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TKM","2020-2030",15277.4755000001,5691.695,5.86180230433247,4
"3624","FLH22.1","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Turkmenistan",39.3293066721433,65138.7246902374,2561860.87957466,70351.5784908594,2766878.80533637,205017.925761712,"Central Europe, Eastern Europe, and Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TKM","2020-2030",1035.61600000015,370.074,197.967128512579,12
"3625","FLH22.2","Management of acute exacerbations of asthma and COPD using systemic steroids, inhaled beta-agonists, and, if indicated, oral antibiotics and oxygen therapy","Turkmenistan",39.3293066721433,149952.055776813,5897510.38776462,162273.393382248,6382100.05305978,484589.665295156,"Central Europe, Eastern Europe, and Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TKM","2020-2030",110.43700000021,36.3159999999995,4387.92855016195,19
"3626","FLH23","Medical management of acute heart failure","Turkmenistan",30.5356576093553,55269.8408974934,1687700.9377694,64433.0341208863,1967505.06864729,279804.13087789,"Central Europe, Eastern Europe, and Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TKM","2020-2030",20165.0440000001,7446.148,13.87570148014,5
"3627","FLH24","Management of bowel obstruction","Turkmenistan",34.7136143830822,1228.7095933695,42652.9510130225,1426.63609270987,49523.6951873173,6870.74417429479,"Central Europe, Eastern Europe, and Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TKM","2020-2030",104.681500000091,22.6230000000017,65.6347508804214,8
"3628","FLH31","Appendectomy","Turkmenistan",34.7136143830822,61492.5197476826,2134627.61796512,71302.8447206082,2475179.45604798,340551.83808286,"Central Europe, Eastern Europe, and Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TKM","2020-2030",13.1500000001476,4.69199999999941,25897.4781809155,27
"3629","FLH37","Hernia repair including emergency surgery","Turkmenistan",34.7136143830822,48809.7804938732,1694363.8981872,57081.2535131036,1981496.62295683,287132.724769632,"Central Europe, Eastern Europe, and Central Asia","Central Asia, Middle East and North Africa","High-middle SDI","UMIC","TKM","2020-2030",16.3089999999794,5.80200000000187,17605.7836023051,25
