measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Puerto Rico,Male,Age-standardized,Schizophrenia,Rate,2017,137.20264134500002,171.377042607,101.64098976399998
YLDs (Years Lived with Disability),Puerto Rico,Female,Age-standardized,Schizophrenia,Rate,2017,121.55661955200002,154.20597483,89.69434862829999
YLDs (Years Lived with Disability),Puerto Rico,Male,Age-standardized,Alcohol use disorders,Rate,2017,235.759357042,330.333399777,159.334935984
YLDs (Years Lived with Disability),Puerto Rico,Female,Age-standardized,Alcohol use disorders,Rate,2017,89.5259202111,124.982994573,59.715381049
YLDs (Years Lived with Disability),Puerto Rico,Male,Age-standardized,Major depressive disorder,Rate,2017,306.397228047,422.688954798,210.07581533899997
YLDs (Years Lived with Disability),Puerto Rico,Female,Age-standardized,Major depressive disorder,Rate,2017,371.903414871,507.58481283599997,257.322828996
YLDs (Years Lived with Disability),Puerto Rico,Male,Age-standardized,Bipolar disorder,Rate,2017,167.467573402,248.52534503,102.967060434
YLDs (Years Lived with Disability),Puerto Rico,Female,Age-standardized,Bipolar disorder,Rate,2017,199.392696935,300.197290899,123.722121385
YLDs (Years Lived with Disability),Haiti,Male,Age-standardized,Major depressive disorder,Rate,2017,295.10503625399997,400.24286555900005,203.99112875400002
YLDs (Years Lived with Disability),Haiti,Female,Age-standardized,Major depressive disorder,Rate,2017,501.151292332,677.184716773,344.294169844
YLDs (Years Lived with Disability),Haiti,Male,Age-standardized,Bipolar disorder,Rate,2017,155.765801452,230.21885375800002,95.6239721903
YLDs (Years Lived with Disability),Haiti,Female,Age-standardized,Bipolar disorder,Rate,2017,163.706177376,244.862841198,103.04893799599999
YLDs (Years Lived with Disability),Honduras,Male,Age-standardized,Schizophrenia,Rate,2017,125.55533136899999,158.06535599,92.4354737676
YLDs (Years Lived with Disability),Honduras,Female,Age-standardized,Schizophrenia,Rate,2017,110.55873317700001,140.13912129,81.4165081134
YLDs (Years Lived with Disability),Honduras,Male,Age-standardized,Alcohol use disorders,Rate,2017,284.327515674,392.13031736,190.345257211
YLDs (Years Lived with Disability),Honduras,Female,Age-standardized,Alcohol use disorders,Rate,2017,70.9803639871,99.86933538470001,48.0642041208
YLDs (Years Lived with Disability),Liberia,Male,Age-standardized,Schizophrenia,Rate,2017,98.40512099130001,124.23778530999999,71.4651145355
YLDs (Years Lived with Disability),Liberia,Female,Age-standardized,Schizophrenia,Rate,2017,99.5980741664,126.897573649,74.2306699536
YLDs (Years Lived with Disability),Liberia,Male,Age-standardized,Alcohol use disorders,Rate,2017,105.950107421,149.107465265,72.2557465679
YLDs (Years Lived with Disability),Liberia,Female,Age-standardized,Alcohol use disorders,Rate,2017,77.0450360569,106.260077697,52.2993603097
YLDs (Years Lived with Disability),Liberia,Male,Age-standardized,Major depressive disorder,Rate,2017,262.72646246200003,355.983050587,183.52254154399998
YLDs (Years Lived with Disability),Liberia,Female,Age-standardized,Major depressive disorder,Rate,2017,807.525431101,1091.43852011,555.51391918
YLDs (Years Lived with Disability),Liberia,Male,Age-standardized,Bipolar disorder,Rate,2017,121.64395067000001,183.244173184,76.1592835064
YLDs (Years Lived with Disability),Liberia,Female,Age-standardized,Bipolar disorder,Rate,2017,126.988963305,187.651486532,78.81663711009999
YLDs (Years Lived with Disability),Honduras,Male,Age-standardized,Major depressive disorder,Rate,2017,271.788074334,373.563664319,188.601798976
YLDs (Years Lived with Disability),Honduras,Female,Age-standardized,Major depressive disorder,Rate,2017,472.573442003,636.864744608,324.83100481099996
YLDs (Years Lived with Disability),Honduras,Male,Age-standardized,Bipolar disorder,Rate,2017,142.970694911,215.874265967,87.8907690363
YLDs (Years Lived with Disability),Honduras,Female,Age-standardized,Bipolar disorder,Rate,2017,155.40243363300002,233.78726841200003,95.5572601821
YLDs (Years Lived with Disability),Dominica,Male,Age-standardized,Schizophrenia,Rate,2017,131.697062673,166.608735042,96.3199731542
YLDs (Years Lived with Disability),Dominica,Female,Age-standardized,Schizophrenia,Rate,2017,113.87481020300001,142.190308593,84.4753444028
YLDs (Years Lived with Disability),Dominica,Male,Age-standardized,Alcohol use disorders,Rate,2017,285.78988251100003,401.98199373499995,194.168247987
YLDs (Years Lived with Disability),Dominica,Female,Age-standardized,Alcohol use disorders,Rate,2017,112.73525262999999,158.561356653,76.0993438
YLDs (Years Lived with Disability),Dominica,Male,Age-standardized,Major depressive disorder,Rate,2017,256.990193966,353.379865589,178.981769343
YLDs (Years Lived with Disability),Dominica,Female,Age-standardized,Major depressive disorder,Rate,2017,405.264822045,558.957048448,280.563048098
YLDs (Years Lived with Disability),Paraguay,Male,Age-standardized,Schizophrenia,Rate,2017,131.839332528,166.570902424,96.7020920376
YLDs (Years Lived with Disability),Paraguay,Female,Age-standardized,Schizophrenia,Rate,2017,116.59618443800001,148.25793081,86.0703256867
YLDs (Years Lived with Disability),Paraguay,Male,Age-standardized,Alcohol use disorders,Rate,2017,335.822155198,464.22013126800005,229.10310135800003
YLDs (Years Lived with Disability),Paraguay,Female,Age-standardized,Alcohol use disorders,Rate,2017,121.157035136,168.26523137400002,81.8309286119
YLDs (Years Lived with Disability),"Virgin Islands, U.S.",Male,Age-standardized,Major depressive disorder,Rate,2017,303.13805060100003,416.329335428,209.97465114
YLDs (Years Lived with Disability),"Virgin Islands, U.S.",Female,Age-standardized,Major depressive disorder,Rate,2017,445.411721235,604.249284809,307.51978537499997
YLDs (Years Lived with Disability),"Virgin Islands, U.S.",Male,Age-standardized,Bipolar disorder,Rate,2017,168.945215964,253.59732390899998,105.136395613
YLDs (Years Lived with Disability),"Virgin Islands, U.S.",Female,Age-standardized,Bipolar disorder,Rate,2017,193.842986931,289.33902936500004,121.935143918
YLDs (Years Lived with Disability),Saint Lucia,Male,Age-standardized,Schizophrenia,Rate,2017,131.010125263,165.846883645,97.02894736489999
YLDs (Years Lived with Disability),Saint Lucia,Female,Age-standardized,Schizophrenia,Rate,2017,114.816212591,144.28291333800001,83.4762210629
YLDs (Years Lived with Disability),Saint Lucia,Male,Age-standardized,Alcohol use disorders,Rate,2017,257.22961976700003,358.75386275899996,174.432989418
YLDs (Years Lived with Disability),Saint Lucia,Female,Age-standardized,Alcohol use disorders,Rate,2017,108.85806115400001,154.022916958,72.9583123825
YLDs (Years Lived with Disability),Dominica,Male,Age-standardized,Bipolar disorder,Rate,2017,167.574281238,251.77718096599997,104.99589247899999
YLDs (Years Lived with Disability),Dominica,Female,Age-standardized,Bipolar disorder,Rate,2017,183.447198422,275.141116938,114.23595435899999
YLDs (Years Lived with Disability),Mexico,Male,Age-standardized,Schizophrenia,Rate,2017,135.799551949,168.181383259,101.05142713699999
YLDs (Years Lived with Disability),Mexico,Female,Age-standardized,Schizophrenia,Rate,2017,121.41435185,150.10153991299998,90.62402139160001
YLDs (Years Lived with Disability),Mexico,Male,Age-standardized,Alcohol use disorders,Rate,2017,283.931912669,389.770542461,194.13218473999999
YLDs (Years Lived with Disability),Mexico,Female,Age-standardized,Alcohol use disorders,Rate,2017,52.530895620299994,73.1105298599,35.0626072221
YLDs (Years Lived with Disability),Mexico,Male,Age-standardized,Major depressive disorder,Rate,2017,265.930638112,361.06890064099997,184.40564856
YLDs (Years Lived with Disability),Mexico,Female,Age-standardized,Major depressive disorder,Rate,2017,428.720834265,583.019362486,301.944214017
YLDs (Years Lived with Disability),Mexico,Male,Age-standardized,Bipolar disorder,Rate,2017,147.778103633,218.00771950400002,93.03103770669999
YLDs (Years Lived with Disability),Mexico,Female,Age-standardized,Bipolar disorder,Rate,2017,170.339969191,252.473613863,107.158226568
YLDs (Years Lived with Disability),Venezuela,Male,Age-standardized,Schizophrenia,Rate,2017,133.987774663,168.127695224,97.6314585156
YLDs (Years Lived with Disability),Venezuela,Female,Age-standardized,Schizophrenia,Rate,2017,120.541388088,152.442742793,88.1670834131
YLDs (Years Lived with Disability),Venezuela,Male,Age-standardized,Alcohol use disorders,Rate,2017,198.467891252,277.950191585,134.497221131
YLDs (Years Lived with Disability),Venezuela,Female,Age-standardized,Alcohol use disorders,Rate,2017,67.6464084621,94.6670425188,44.6855217605
YLDs (Years Lived with Disability),Dominican Republic,Male,Age-standardized,Schizophrenia,Rate,2017,131.360243575,166.227923701,98.4930254543
YLDs (Years Lived with Disability),Dominican Republic,Female,Age-standardized,Schizophrenia,Rate,2017,114.663917789,145.581856653,83.6981755127
YLDs (Years Lived with Disability),Dominican Republic,Male,Age-standardized,Alcohol use disorders,Rate,2017,215.50550959400002,303.475755225,144.826445509
YLDs (Years Lived with Disability),Dominican Republic,Female,Age-standardized,Alcohol use disorders,Rate,2017,88.0599906044,123.622548507,59.1415736439
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Male,Age-standardized,Schizophrenia,Rate,2017,129.69469707,162.331898374,93.7137534592
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Female,Age-standardized,Schizophrenia,Rate,2017,111.634635219,141.29580049700002,82.1790195297
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Male,Age-standardized,Alcohol use disorders,Rate,2017,326.95274343299997,453.567808852,221.75765643399998
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Female,Age-standardized,Alcohol use disorders,Rate,2017,99.33184958970001,136.939603571,66.5392309233
YLDs (Years Lived with Disability),Dominican Republic,Male,Age-standardized,Major depressive disorder,Rate,2017,295.035475712,399.193123919,203.288432444
YLDs (Years Lived with Disability),Dominican Republic,Female,Age-standardized,Major depressive disorder,Rate,2017,504.870440171,688.866525415,349.146534622
YLDs (Years Lived with Disability),Dominican Republic,Male,Age-standardized,Bipolar disorder,Rate,2017,167.31703421199998,251.570003346,103.288612939
YLDs (Years Lived with Disability),Dominican Republic,Female,Age-standardized,Bipolar disorder,Rate,2017,185.41520068900002,277.73715031499995,115.106653783
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Male,Age-standardized,Major depressive disorder,Rate,2017,332.180992766,451.499641493,229.56253494700002
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Female,Age-standardized,Major depressive disorder,Rate,2017,424.17099126200003,579.50696981,295.419269213
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Male,Age-standardized,Bipolar disorder,Rate,2017,166.25748266,247.03153210499997,103.014685278
YLDs (Years Lived with Disability),Saint Vincent and the Grenadines,Female,Age-standardized,Bipolar disorder,Rate,2017,181.943637275,269.274411057,115.029708227
YLDs (Years Lived with Disability),Nicaragua,Male,Age-standardized,Major depressive disorder,Rate,2017,300.02969635899996,408.833774152,207.710309228
YLDs (Years Lived with Disability),Nicaragua,Female,Age-standardized,Major depressive disorder,Rate,2017,474.949100966,650.64955627,331.254737369
YLDs (Years Lived with Disability),Nicaragua,Male,Age-standardized,Bipolar disorder,Rate,2017,148.303779191,221.913599014,91.8049774041
YLDs (Years Lived with Disability),Nicaragua,Female,Age-standardized,Bipolar disorder,Rate,2017,164.34192845,245.40281663699997,102.19913136
YLDs (Years Lived with Disability),Greece,Male,Age-standardized,Schizophrenia,Rate,2017,153.378233084,192.369003502,114.52335836200001
YLDs (Years Lived with Disability),Greece,Female,Age-standardized,Schizophrenia,Rate,2017,142.61734821099998,179.097325437,105.459943555
YLDs (Years Lived with Disability),Greece,Male,Age-standardized,Alcohol use disorders,Rate,2017,146.510600884,208.48595838199998,96.9633341525
YLDs (Years Lived with Disability),Greece,Female,Age-standardized,Alcohol use disorders,Rate,2017,60.52274750549999,84.7436384769,39.4580720062
YLDs (Years Lived with Disability),Greece,Male,Age-standardized,Major depressive disorder,Rate,2017,334.986505238,454.595266722,233.506190573
YLDs (Years Lived with Disability),Greece,Female,Age-standardized,Major depressive disorder,Rate,2017,671.7248340369999,915.4634771249999,464.22757745900003
YLDs (Years Lived with Disability),Suriname,Male,Age-standardized,Schizophrenia,Rate,2017,124.39426586600001,153.806029132,91.5729484145
YLDs (Years Lived with Disability),Suriname,Female,Age-standardized,Schizophrenia,Rate,2017,106.484997914,132.684138307,79.1280841254
YLDs (Years Lived with Disability),Suriname,Male,Age-standardized,Alcohol use disorders,Rate,2017,249.01065843,348.3874778,166.17267417899998
YLDs (Years Lived with Disability),Suriname,Female,Age-standardized,Alcohol use disorders,Rate,2017,93.13327640329999,132.004714533,62.4003058899
YLDs (Years Lived with Disability),Grenada,Male,Age-standardized,Major depressive disorder,Rate,2017,299.462229158,406.18792280599996,207.027445344
YLDs (Years Lived with Disability),Grenada,Female,Age-standardized,Major depressive disorder,Rate,2017,421.50047094,575.9451112820001,294.44033564
YLDs (Years Lived with Disability),Grenada,Male,Age-standardized,Bipolar disorder,Rate,2017,170.042575002,254.809992041,105.352010785
YLDs (Years Lived with Disability),Grenada,Female,Age-standardized,Bipolar disorder,Rate,2017,184.332941928,278.073402659,115.036050145
YLDs (Years Lived with Disability),Brazil,Male,Age-standardized,Schizophrenia,Rate,2017,132.370239534,163.758371166,98.1968564561
YLDs (Years Lived with Disability),Brazil,Female,Age-standardized,Schizophrenia,Rate,2017,119.063504219,147.694173063,89.12418964310001
YLDs (Years Lived with Disability),Brazil,Male,Age-standardized,Alcohol use disorders,Rate,2017,389.750214721,542.98874128,265.85999508000003
YLDs (Years Lived with Disability),Brazil,Female,Age-standardized,Alcohol use disorders,Rate,2017,131.2998848,181.533209949,89.54325477329999
YLDs (Years Lived with Disability),Kiribati,Male,Age-standardized,Schizophrenia,Rate,2017,131.45212089199998,165.067724935,96.8481089623
YLDs (Years Lived with Disability),Kiribati,Female,Age-standardized,Schizophrenia,Rate,2017,125.55561915,158.55498112799998,92.22405258110001
YLDs (Years Lived with Disability),Kiribati,Male,Age-standardized,Alcohol use disorders,Rate,2017,126.74315750699999,176.296798825,87.9071636757
YLDs (Years Lived with Disability),Kiribati,Female,Age-standardized,Alcohol use disorders,Rate,2017,79.7452047508,113.07021539700001,53.292803007799996
YLDs (Years Lived with Disability),Kiribati,Male,Age-standardized,Major depressive disorder,Rate,2017,318.208517631,437.002199562,218.337312268
